station_number,area_code,parameter,valid_start,valid_end,value,unit,statistic,instantaneous,level,qc_valid_minutes,qc_valid_minutes_start,qc_valid_minutes_end
94041,TAS_PT032,AIR_TEMP_MAX,1452222000,1452225600,13.6,Celsius,max,False,SFC,60.0,1452222000,1452225600
94041,TAS_PT032,AIR_TEMP_MAX,1452225600,1452229200,13.8,Celsius,max,False,SFC,60.0,1452225600,1452229200
94041,TAS_PT032,AIR_TEMP_MAX,1452229200,1452232800,13.9,Celsius,max,False,SFC,60.0,1452229200,1452232800
94041,TAS_PT032,AIR_TEMP_MAX,1452232800,1452236400,13.5,Celsius,max,False,SFC,60.0,1452232800,1452236400
94041,TAS_PT032,AIR_TEMP_MAX,1452236400,1452240000,13.6,Celsius,max,False,SFC,60.0,1452236400,1452240000
94041,TAS_PT032,AIR_TEMP_MAX,1452240000,1452243600,13.2,Celsius,max,False,SFC,60.0,1452240000,1452243600
94041,TAS_PT032,AIR_TEMP_MAX,1452243600,1452247200,13.2,Celsius,max,False,SFC,60.0,1452243600,1452247200
94041,TAS_PT032,AIR_TEMP_MAX,1452247200,1452250800,13.1,Celsius,max,False,SFC,60.0,1452247200,1452250800
94041,TAS_PT032,AIR_TEMP_MAX,1452250800,1452254400,13.2,Celsius,max,False,SFC,60.0,1452250800,1452254400
94041,TAS_PT032,AIR_TEMP_MAX,1452254400,1452258000,13.2,Celsius,max,False,SFC,60.0,1452254400,1452258000
94041,TAS_PT032,AIR_TEMP_MAX,1452258000,1452261600,13.2,Celsius,max,False,SFC,60.0,1452258000,1452261600
94087,TAS_PT039,AIR_TEMP_MAX,1452175200,1452178800,5.7,Celsius,max,False,SFC,60.0,1452175200,1452178800
94087,TAS_PT039,AIR_TEMP_MAX,1452178800,1452182400,6.3,Celsius,max,False,SFC,60.0,1452178800,1452182400
94087,TAS_PT039,AIR_TEMP_MAX,1452182400,1452186000,6.7,Celsius,max,False,SFC,60.0,1452182400,1452186000
94087,TAS_PT039,AIR_TEMP_MAX,1452186000,1452189600,6.9,Celsius,max,False,SFC,60.0,1452186000,1452189600
94087,TAS_PT039,AIR_TEMP_MAX,1452189600,1452193200,7.0,Celsius,max,False,SFC,60.0,1452189600,1452193200
94087,TAS_PT039,AIR_TEMP_MAX,1452193200,1452196800,7.6,Celsius,max,False,SFC,47.0,1452193200,1452196800
94087,TAS_PT039,AIR_TEMP_MAX,1452196800,1452200400,8.0,Celsius,max,False,SFC,60.0,1452196800,1452200400
94087,TAS_PT039,AIR_TEMP_MAX,1452200400,1452204000,8.2,Celsius,max,False,SFC,60.0,1452200400,1452204000
94087,TAS_PT039,AIR_TEMP_MAX,1452204000,1452207600,8.9,Celsius,max,False,SFC,52.0,1452204000,1452207600
94087,TAS_PT039,AIR_TEMP_MAX,1452207600,1452211200,10.6,Celsius,max,False,SFC,60.0,1452207600,1452211200
94087,TAS_PT039,AIR_TEMP_MAX,1452211200,1452214800,12.6,Celsius,max,False,SFC,60.0,1452211200,1452214800
94087,TAS_PT039,AIR_TEMP_MAX,1452214800,1452218400,14.7,Celsius,max,False,SFC,60.0,1452214800,1452218400
94087,TAS_PT039,AIR_TEMP_MAX,1452218400,1452222000,15.1,Celsius,max,False,SFC,60.0,1452218400,1452222000
94087,TAS_PT039,AIR_TEMP_MAX,1452222000,1452225600,14.8,Celsius,max,False,SFC,60.0,1452222000,1452225600
94087,TAS_PT039,AIR_TEMP_MAX,1452225600,1452229200,15.4,Celsius,max,False,SFC,60.0,1452225600,1452229200
94087,TAS_PT039,AIR_TEMP_MAX,1452229200,1452232800,14.6,Celsius,max,False,SFC,60.0,1452229200,1452232800
94087,TAS_PT039,AIR_TEMP_MAX,1452232800,1452236400,14.8,Celsius,max,False,SFC,60.0,1452232800,1452236400
94087,TAS_PT039,AIR_TEMP_MAX,1452236400,1452240000,13.8,Celsius,max,False,SFC,60.0,1452236400,1452240000
94087,TAS_PT039,AIR_TEMP_MAX,1452240000,1452243600,13.3,Celsius,max,False,SFC,60.0,1452240000,1452243600
94087,TAS_PT039,AIR_TEMP_MAX,1452243600,1452247200,12.5,Celsius,max,False,SFC,60.0,1452243600,1452247200
94087,TAS_PT039,AIR_TEMP_MAX,1452247200,1452250800,11.6,Celsius,max,False,SFC,60.0,1452247200,1452250800
94087,TAS_PT039,AIR_TEMP_MAX,1452250800,1452254400,10.9,Celsius,max,False,SFC,60.0,1452250800,1452254400
94087,TAS_PT039,AIR_TEMP_MAX,1452254400,1452258000,11.5,Celsius,max,False,SFC,60.0,1452254400,1452258000
94087,TAS_PT039,AIR_TEMP_MAX,1452258000,1452261600,12.0,Celsius,max,False,SFC,60.0,1452258000,1452261600
94155,TAS_PT057,AIR_TEMP_MAX,1452175200,1452178800,13.3,Celsius,max,False,SFC,60.0,1452175200,1452178800
94155,TAS_PT057,AIR_TEMP_MAX,1452178800,1452182400,13.3,Celsius,max,False,SFC,60.0,1452178800,1452182400
94155,TAS_PT057,AIR_TEMP_MAX,1452182400,1452186000,13.4,Celsius,max,False,SFC,60.0,1452182400,1452186000
94155,TAS_PT057,AIR_TEMP_MAX,1452186000,1452189600,13.7,Celsius,max,False,SFC,60.0,1452186000,1452189600
94155,TAS_PT057,AIR_TEMP_MAX,1452189600,1452193200,14.1,Celsius,max,False,SFC,60.0,1452189600,1452193200
94155,TAS_PT057,AIR_TEMP_MAX,1452193200,1452196800,14.1,Celsius,max,False,SFC,5.0,1452193200,1452193500
94155,TAS_PT057,AIR_TEMP_MAX,1452200400,1452204000,15.6,Celsius,max,False,SFC,43.0,1452193500,1452204000
94155,TAS_PT057,AIR_TEMP_MAX,1452204000,1452207600,16.8,Celsius,max,False,SFC,49.0,1452204000,1452207600
94155,TAS_PT057,AIR_TEMP_MAX,1452207600,1452211200,17.3,Celsius,max,False,SFC,60.0,1452207600,1452211200
94155,TAS_PT057,AIR_TEMP_MAX,1452211200,1452214800,18.3,Celsius,max,False,SFC,55.0,1452211200,1452214800
94155,TAS_PT057,AIR_TEMP_MAX,1452214800,1452218400,19.2,Celsius,max,False,SFC,60.0,1452214800,1452218400
94155,TAS_PT057,AIR_TEMP_MAX,1452218400,1452222000,19.1,Celsius,max,False,SFC,60.0,1452218400,1452222000
94155,TAS_PT057,AIR_TEMP_MAX,1452222000,1452225600,20.0,Celsius,max,False,SFC,60.0,1452222000,1452225600
94155,TAS_PT057,AIR_TEMP_MAX,1452225600,1452229200,18.7,Celsius,max,False,SFC,60.0,1452225600,1452229200
94155,TAS_PT057,AIR_TEMP_MAX,1452229200,1452232800,17.6,Celsius,max,False,SFC,60.0,1452229200,1452232800
94155,TAS_PT057,AIR_TEMP_MAX,1452232800,1452236400,18.6,Celsius,max,False,SFC,60.0,1452232800,1452236400
94155,TAS_PT057,AIR_TEMP_MAX,1452236400,1452240000,18.4,Celsius,max,False,SFC,60.0,1452236400,1452240000
94155,TAS_PT057,AIR_TEMP_MAX,1452240000,1452243600,17.9,Celsius,max,False,SFC,60.0,1452240000,1452243600
94155,TAS_PT057,AIR_TEMP_MAX,1452243600,1452247200,17.5,Celsius,max,False,SFC,60.0,1452243600,1452247200
94155,TAS_PT057,AIR_TEMP_MAX,1452247200,1452250800,16.6,Celsius,max,False,SFC,60.0,1452247200,1452250800
94155,TAS_PT057,AIR_TEMP_MAX,1452250800,1452254400,16.2,Celsius,max,False,SFC,60.0,1452250800,1452254400
94155,TAS_PT057,AIR_TEMP_MAX,1452254400,1452258000,15.9,Celsius,max,False,SFC,60.0,1452254400,1452258000
94155,TAS_PT057,AIR_TEMP_MAX,1452258000,1452261600,15.7,Celsius,max,False,SFC,60.0,1452258000,1452261600
94191,TAS_PT020,AIR_TEMP_MAX,1452175200,1452178800,8.0,Celsius,max,False,SFC,60.0,1452175200,1452178800
94191,TAS_PT020,AIR_TEMP_MAX,1452178800,1452182400,8.2,Celsius,max,False,SFC,60.0,1452178800,1452182400
94191,TAS_PT020,AIR_TEMP_MAX,1452182400,1452186000,8.3,Celsius,max,False,SFC,60.0,1452182400,1452186000
94191,TAS_PT020,AIR_TEMP_MAX,1452186000,1452189600,8.3,Celsius,max,False,SFC,60.0,1452186000,1452189600
94191,TAS_PT020,AIR_TEMP_MAX,1452189600,1452193200,8.6,Celsius,max,False,SFC,60.0,1452189600,1452193200
94191,TAS_PT020,AIR_TEMP_MAX,1452193200,1452196800,8.6,Celsius,max,False,SFC,5.0,1452193200,1452193500
94191,TAS_PT020,AIR_TEMP_MAX,1452204000,1452207600,10.6,Celsius,max,False,SFC,27.0,1452193500,1452207540
94191,TAS_PT020,AIR_TEMP_MAX,1452207600,1452211200,10.6,Celsius,max,False,SFC,33.0,1452206280,1452211200
94191,TAS_PT020,AIR_TEMP_MAX,1452211200,1452214800,12.0,Celsius,max,False,SFC,59.0,1452211200,1452214800
94191,TAS_PT020,AIR_TEMP_MAX,1452214800,1452218400,12.4,Celsius,max,False,SFC,60.0,1452214800,1452218400
94191,TAS_PT020,AIR_TEMP_MAX,1452218400,1452222000,11.2,Celsius,max,False,SFC,60.0,1452218400,1452222000
94191,TAS_PT020,AIR_TEMP_MAX,1452222000,1452225600,10.6,Celsius,max,False,SFC,60.0,1452222000,1452225600
94191,TAS_PT020,AIR_TEMP_MAX,1452225600,1452229200,10.7,Celsius,max,False,SFC,60.0,1452225600,1452229200
94191,TAS_PT020,AIR_TEMP_MAX,1452229200,1452232800,11.0,Celsius,max,False,SFC,60.0,1452229200,1452232800
94191,TAS_PT020,AIR_TEMP_MAX,1452232800,1452236400,11.0,Celsius,max,False,SFC,60.0,1452232800,1452236400
94191,TAS_PT020,AIR_TEMP_MAX,1452236400,1452240000,10.5,Celsius,max,False,SFC,60.0,1452236400,1452240000
94191,TAS_PT020,AIR_TEMP_MAX,1452240000,1452243600,10.4,Celsius,max,False,SFC,60.0,1452240000,1452243600
94191,TAS_PT020,AIR_TEMP_MAX,1452243600,1452247200,10.4,Celsius,max,False,SFC,60.0,1452243600,1452247200
94191,TAS_PT020,AIR_TEMP_MAX,1452247200,1452250800,10.6,Celsius,max,False,SFC,60.0,1452247200,1452250800
94191,TAS_PT020,AIR_TEMP_MAX,1452250800,1452254400,10.5,Celsius,max,False,SFC,60.0,1452250800,1452254400
94191,TAS_PT020,AIR_TEMP_MAX,1452254400,1452258000,10.8,Celsius,max,False,SFC,60.0,1452254400,1452258000
94191,TAS_PT020,AIR_TEMP_MAX,1452258000,1452261600,10.8,Celsius,max,False,SFC,60.0,1452258000,1452261600
94195,TAS_PT058,AIR_TEMP_MAX,1452175200,1452178800,11.0,Celsius,max,False,SFC,60.0,1452175200,1452178800
94195,TAS_PT058,AIR_TEMP_MAX,1452178800,1452182400,10.6,Celsius,max,False,SFC,60.0,1452178800,1452182400
94195,TAS_PT058,AIR_TEMP_MAX,1452182400,1452186000,11.2,Celsius,max,False,SFC,60.0,1452182400,1452186000
94195,TAS_PT058,AIR_TEMP_MAX,1452186000,1452189600,11.6,Celsius,max,False,SFC,60.0,1452186000,1452189600
94195,TAS_PT058,AIR_TEMP_MAX,1452189600,1452193200,12.0,Celsius,max,False,SFC,60.0,1452189600,1452193200
94195,TAS_PT058,AIR_TEMP_MAX,1452193200,1452196800,12.1,Celsius,max,False,SFC,5.0,1452193200,1452193500
94195,TAS_PT058,AIR_TEMP_MAX,1452204000,1452207600,16.4,Celsius,max,False,SFC,26.0,1452193500,1452207540
94195,TAS_PT058,AIR_TEMP_MAX,1452207600,1452211200,18.6,Celsius,max,False,SFC,32.0,1452207540,1452211140
94195,TAS_PT058,AIR_TEMP_MAX,1452211200,1452214800,21.7,Celsius,max,False,SFC,60.0,1452211140,1452214800
94195,TAS_PT058,AIR_TEMP_MAX,1452214800,1452218400,23.7,Celsius,max,False,SFC,60.0,1452214800,1452218400
94195,TAS_PT058,AIR_TEMP_MAX,1452218400,1452222000,24.3,Celsius,max,False,SFC,60.0,1452218400,1452222000
94195,TAS_PT058,AIR_TEMP_MAX,1452222000,1452225600,25.7,Celsius,max,False,SFC,60.0,1452222000,1452225600
94195,TAS_PT058,AIR_TEMP_MAX,1452225600,1452229200,24.1,Celsius,max,False,SFC,60.0,1452225600,1452229200
94195,TAS_PT058,AIR_TEMP_MAX,1452229200,1452232800,23.5,Celsius,max,False,SFC,60.0,1452229200,1452232800
94195,TAS_PT058,AIR_TEMP_MAX,1452232800,1452236400,23.6,Celsius,max,False,SFC,60.0,1452232800,1452236400
94195,TAS_PT058,AIR_TEMP_MAX,1452236400,1452240000,23.0,Celsius,max,False,SFC,60.0,1452236400,1452240000
94195,TAS_PT058,AIR_TEMP_MAX,1452240000,1452243600,20.5,Celsius,max,False,SFC,60.0,1452240000,1452243600
94195,TAS_PT058,AIR_TEMP_MAX,1452243600,1452247200,19.8,Celsius,max,False,SFC,60.0,1452243600,1452247200
94195,TAS_PT058,AIR_TEMP_MAX,1452247200,1452250800,17.6,Celsius,max,False,SFC,60.0,1452247200,1452250800
94195,TAS_PT058,AIR_TEMP_MAX,1452250800,1452254400,16.6,Celsius,max,False,SFC,60.0,1452250800,1452254400
94195,TAS_PT058,AIR_TEMP_MAX,1452254400,1452258000,15.3,Celsius,max,False,SFC,60.0,1452254400,1452258000
94195,TAS_PT058,AIR_TEMP_MAX,1452258000,1452261600,15.1,Celsius,max,False,SFC,60.0,1452258000,1452261600
94198,TAS_PT007,AIR_TEMP_MAX,1452175200,1452178800,13.7,Celsius,max,False,SFC,60.0,1452175200,1452178800
94198,TAS_PT007,AIR_TEMP_MAX,1452178800,1452182400,13.9,Celsius,max,False,SFC,60.0,1452178800,1452182400
94198,TAS_PT007,AIR_TEMP_MAX,1452182400,1452186000,13.9,Celsius,max,False,SFC,60.0,1452182400,1452186000
94198,TAS_PT007,AIR_TEMP_MAX,1452186000,1452189600,14.2,Celsius,max,False,SFC,60.0,1452186000,1452189600
94198,TAS_PT007,AIR_TEMP_MAX,1452189600,1452193200,15.0,Celsius,max,False,SFC,60.0,1452189600,1452193200
94198,TAS_PT007,AIR_TEMP_MAX,1452193200,1452196800,15.0,Celsius,max,False,SFC,5.0,1452193200,1452193500
94198,TAS_PT007,AIR_TEMP_MAX,1452200400,1452204000,15.5,Celsius,max,False,SFC,1.0,1452193500,1452201300
94198,TAS_PT007,AIR_TEMP_MAX,1452204000,1452207600,17.2,Celsius,max,False,SFC,40.0,1452201300,1452207600
94198,TAS_PT007,AIR_TEMP_MAX,1452207600,1452211200,17.3,Celsius,max,False,SFC,59.0,1452207600,1452211200
94198,TAS_PT007,AIR_TEMP_MAX,1452211200,1452214800,18.0,Celsius,max,False,SFC,60.0,1452211200,1452214800
94198,TAS_PT007,AIR_TEMP_MAX,1452214800,1452218400,18.5,Celsius,max,False,SFC,60.0,1452214800,1452218400
94198,TAS_PT007,AIR_TEMP_MAX,1452218400,1452222000,18.6,Celsius,max,False,SFC,60.0,1452218400,1452222000
94198,TAS_PT007,AIR_TEMP_MAX,1452222000,1452225600,19.8,Celsius,max,False,SFC,60.0,1452222000,1452225600
94198,TAS_PT007,AIR_TEMP_MAX,1452225600,1452229200,20.6,Celsius,max,False,SFC,60.0,1452225600,1452229200
94198,TAS_PT007,AIR_TEMP_MAX,1452229200,1452232800,20.0,Celsius,max,False,SFC,60.0,1452229200,1452232800
94198,TAS_PT007,AIR_TEMP_MAX,1452232800,1452236400,19.4,Celsius,max,False,SFC,60.0,1452232800,1452236400
94198,TAS_PT007,AIR_TEMP_MAX,1452236400,1452240000,19.5,Celsius,max,False,SFC,60.0,1452236400,1452240000
94198,TAS_PT007,AIR_TEMP_MAX,1452240000,1452243600,17.6,Celsius,max,False,SFC,60.0,1452240000,1452243600
94198,TAS_PT007,AIR_TEMP_MAX,1452243600,1452247200,16.8,Celsius,max,False,SFC,60.0,1452243600,1452247200
94198,TAS_PT007,AIR_TEMP_MAX,1452247200,1452250800,16.0,Celsius,max,False,SFC,60.0,1452247200,1452250800
94198,TAS_PT007,AIR_TEMP_MAX,1452250800,1452254400,15.9,Celsius,max,False,SFC,60.0,1452250800,1452254400
94198,TAS_PT007,AIR_TEMP_MAX,1452254400,1452258000,16.1,Celsius,max,False,SFC,60.0,1452254400,1452258000
94198,TAS_PT007,AIR_TEMP_MAX,1452258000,1452261600,16.4,Celsius,max,False,SFC,60.0,1452258000,1452261600
94212,TAS_PT006,AIR_TEMP_MAX,1452175200,1452178800,15.2,Celsius,max,False,SFC,60.0,1452175200,1452178800
94212,TAS_PT006,AIR_TEMP_MAX,1452178800,1452182400,15.6,Celsius,max,False,SFC,60.0,1452178800,1452182400
94212,TAS_PT006,AIR_TEMP_MAX,1452182400,1452186000,16.1,Celsius,max,False,SFC,60.0,1452182400,1452186000
94212,TAS_PT006,AIR_TEMP_MAX,1452186000,1452189600,16.2,Celsius,max,False,SFC,60.0,1452186000,1452189600
94212,TAS_PT006,AIR_TEMP_MAX,1452189600,1452193200,16.5,Celsius,max,False,SFC,60.0,1452189600,1452193200
94212,TAS_PT006,AIR_TEMP_MAX,1452193200,1452196800,16.5,Celsius,max,False,SFC,5.0,1452193200,1452193500
94212,TAS_PT006,AIR_TEMP_MAX,1452204000,1452207600,20.5,Celsius,max,False,SFC,23.0,1452193500,1452207480
94212,TAS_PT006,AIR_TEMP_MAX,1452207600,1452211200,21.8,Celsius,max,False,SFC,34.0,1452207240,1452211200
94212,TAS_PT006,AIR_TEMP_MAX,1452211200,1452214800,24.7,Celsius,max,False,SFC,60.0,1452211200,1452214800
94212,TAS_PT006,AIR_TEMP_MAX,1452214800,1452218400,26.6,Celsius,max,False,SFC,60.0,1452214800,1452218400
94212,TAS_PT006,AIR_TEMP_MAX,1452218400,1452222000,26.7,Celsius,max,False,SFC,60.0,1452218400,1452222000
94212,TAS_PT006,AIR_TEMP_MAX,1452222000,1452225600,26.1,Celsius,max,False,SFC,60.0,1452222000,1452225600
94212,TAS_PT006,AIR_TEMP_MAX,1452225600,1452229200,26.4,Celsius,max,False,SFC,60.0,1452225600,1452229200
94212,TAS_PT006,AIR_TEMP_MAX,1452229200,1452232800,26.5,Celsius,max,False,SFC,60.0,1452229200,1452232800
94212,TAS_PT006,AIR_TEMP_MAX,1452232800,1452236400,24.9,Celsius,max,False,SFC,60.0,1452232800,1452236400
94212,TAS_PT006,AIR_TEMP_MAX,1452236400,1452240000,24.0,Celsius,max,False,SFC,60.0,1452236400,1452240000
94212,TAS_PT006,AIR_TEMP_MAX,1452240000,1452243600,24.4,Celsius,max,False,SFC,60.0,1452240000,1452243600
94212,TAS_PT006,AIR_TEMP_MAX,1452243600,1452247200,23.4,Celsius,max,False,SFC,60.0,1452243600,1452247200
94212,TAS_PT006,AIR_TEMP_MAX,1452247200,1452250800,21.6,Celsius,max,False,SFC,60.0,1452247200,1452250800
94212,TAS_PT006,AIR_TEMP_MAX,1452250800,1452254400,20.7,Celsius,max,False,SFC,60.0,1452250800,1452254400
94212,TAS_PT006,AIR_TEMP_MAX,1452254400,1452258000,20.0,Celsius,max,False,SFC,60.0,1452254400,1452258000
94212,TAS_PT006,AIR_TEMP_MAX,1452258000,1452261600,19.5,Celsius,max,False,SFC,60.0,1452258000,1452261600
94220,TAS_PT064,AIR_TEMP_MAX,1452175200,1452178800,14.7,Celsius,max,False,SFC,60.0,1452175200,1452178800
94220,TAS_PT064,AIR_TEMP_MAX,1452178800,1452182400,14.5,Celsius,max,False,SFC,60.0,1452178800,1452182400
94220,TAS_PT064,AIR_TEMP_MAX,1452182400,1452186000,15.1,Celsius,max,False,SFC,60.0,1452182400,1452186000
94220,TAS_PT064,AIR_TEMP_MAX,1452186000,1452189600,15.5,Celsius,max,False,SFC,60.0,1452186000,1452189600
94220,TAS_PT064,AIR_TEMP_MAX,1452189600,1452193200,15.7,Celsius,max,False,SFC,60.0,1452189600,1452193200
94220,TAS_PT064,AIR_TEMP_MAX,1452193200,1452196800,15.8,Celsius,max,False,SFC,5.0,1452193200,1452193500
94220,TAS_PT064,AIR_TEMP_MAX,1452204000,1452207600,18.6,Celsius,max,False,SFC,38.0,1452204960,1452207600
94220,TAS_PT064,AIR_TEMP_MAX,1452207600,1452211200,21.7,Celsius,max,False,SFC,58.0,1452207600,1452211200
94220,TAS_PT064,AIR_TEMP_MAX,1452211200,1452214800,22.5,Celsius,max,False,SFC,60.0,1452211200,1452214800
94220,TAS_PT064,AIR_TEMP_MAX,1452214800,1452218400,23.4,Celsius,max,False,SFC,57.0,1452214800,1452218400
94220,TAS_PT064,AIR_TEMP_MAX,1452218400,1452222000,24.0,Celsius,max,False,SFC,60.0,1452218400,1452222000
94220,TAS_PT064,AIR_TEMP_MAX,1452222000,1452225600,24.0,Celsius,max,False,SFC,60.0,1452222000,1452225600
94220,TAS_PT064,AIR_TEMP_MAX,1452225600,1452229200,23.9,Celsius,max,False,SFC,60.0,1452225600,1452229200
94220,TAS_PT064,AIR_TEMP_MAX,1452229200,1452232800,24.1,Celsius,max,False,SFC,60.0,1452229200,1452232800
94220,TAS_PT064,AIR_TEMP_MAX,1452232800,1452236400,23.6,Celsius,max,False,SFC,60.0,1452232800,1452236400
94220,TAS_PT064,AIR_TEMP_MAX,1452236400,1452240000,22.5,Celsius,max,False,SFC,60.0,1452236400,1452240000
94220,TAS_PT064,AIR_TEMP_MAX,1452240000,1452243600,21.4,Celsius,max,False,SFC,60.0,1452240000,1452243600
94220,TAS_PT064,AIR_TEMP_MAX,1452243600,1452247200,19.2,Celsius,max,False,SFC,60.0,1452243600,1452247200
94220,TAS_PT064,AIR_TEMP_MAX,1452247200,1452250800,18.1,Celsius,max,False,SFC,60.0,1452247200,1452250800
94220,TAS_PT064,AIR_TEMP_MAX,1452250800,1452254400,17.3,Celsius,max,False,SFC,60.0,1452250800,1452254400
94220,TAS_PT064,AIR_TEMP_MAX,1452254400,1452258000,16.7,Celsius,max,False,SFC,60.0,1452254400,1452258000
94220,TAS_PT064,AIR_TEMP_MAX,1452258000,1452261600,15.4,Celsius,max,False,SFC,60.0,1452258000,1452261600
95003,TAS_PT005,AIR_TEMP_MAX,1452175200,1452178800,14.8,Celsius,max,False,SFC,60.0,1452175200,1452178800
95003,TAS_PT005,AIR_TEMP_MAX,1452178800,1452182400,14.6,Celsius,max,False,SFC,60.0,1452178800,1452182400
95003,TAS_PT005,AIR_TEMP_MAX,1452182400,1452186000,15.3,Celsius,max,False,SFC,60.0,1452182400,1452186000
95003,TAS_PT005,AIR_TEMP_MAX,1452186000,1452189600,15.4,Celsius,max,False,SFC,60.0,1452186000,1452189600
95003,TAS_PT005,AIR_TEMP_MAX,1452189600,1452193200,15.5,Celsius,max,False,SFC,60.0,1452189600,1452193200
95003,TAS_PT005,AIR_TEMP_MAX,1452193200,1452196800,15.4,Celsius,max,False,SFC,5.0,1452193200,1452193500
95003,TAS_PT005,AIR_TEMP_MAX,1452204000,1452207600,19.8,Celsius,max,False,SFC,38.0,1452193500,1452207600
95003,TAS_PT005,AIR_TEMP_MAX,1452207600,1452211200,22.3,Celsius,max,False,SFC,59.0,1452207600,1452211200
95003,TAS_PT005,AIR_TEMP_MAX,1452211200,1452214800,23.4,Celsius,max,False,SFC,60.0,1452211200,1452214800
95003,TAS_PT005,AIR_TEMP_MAX,1452214800,1452218400,22.7,Celsius,max,False,SFC,60.0,1452214800,1452218400
95003,TAS_PT005,AIR_TEMP_MAX,1452218400,1452222000,22.1,Celsius,max,False,SFC,60.0,1452218400,1452222000
95003,TAS_PT005,AIR_TEMP_MAX,1452222000,1452225600,25.0,Celsius,max,False,SFC,60.0,1452222000,1452225600
95003,TAS_PT005,AIR_TEMP_MAX,1452225600,1452229200,24.5,Celsius,max,False,SFC,60.0,1452225600,1452229200
95003,TAS_PT005,AIR_TEMP_MAX,1452229200,1452232800,23.6,Celsius,max,False,SFC,60.0,1452229200,1452232800
95003,TAS_PT005,AIR_TEMP_MAX,1452232800,1452236400,23.8,Celsius,max,False,SFC,60.0,1452232800,1452236400
95003,TAS_PT005,AIR_TEMP_MAX,1452236400,1452240000,23.5,Celsius,max,False,SFC,60.0,1452236400,1452240000
95003,TAS_PT005,AIR_TEMP_MAX,1452240000,1452243600,21.8,Celsius,max,False,SFC,60.0,1452240000,1452243600
95003,TAS_PT005,AIR_TEMP_MAX,1452243600,1452247200,20.4,Celsius,max,False,SFC,60.0,1452243600,1452247200
95003,TAS_PT005,AIR_TEMP_MAX,1452247200,1452250800,19.2,Celsius,max,False,SFC,60.0,1452247200,1452250800
95003,TAS_PT005,AIR_TEMP_MAX,1452250800,1452254400,17.8,Celsius,max,False,SFC,60.0,1452250800,1452254400
95003,TAS_PT005,AIR_TEMP_MAX,1452254400,1452258000,16.7,Celsius,max,False,SFC,60.0,1452254400,1452258000
95003,TAS_PT005,AIR_TEMP_MAX,1452258000,1452261600,16.7,Celsius,max,False,SFC,60.0,1452258000,1452261600
95048,TAS_PT041,AIR_TEMP_MAX,1452175200,1452178800,14.5,Celsius,max,False,SFC,60.0,1452175200,1452178800
95048,TAS_PT041,AIR_TEMP_MAX,1452178800,1452182400,14.2,Celsius,max,False,SFC,60.0,1452178800,1452182400
95048,TAS_PT041,AIR_TEMP_MAX,1452182400,1452186000,14.6,Celsius,max,False,SFC,60.0,1452182400,1452186000
95048,TAS_PT041,AIR_TEMP_MAX,1452186000,1452189600,14.7,Celsius,max,False,SFC,60.0,1452186000,1452189600
95048,TAS_PT041,AIR_TEMP_MAX,1452189600,1452193200,15.3,Celsius,max,False,SFC,60.0,1452189600,1452193200
95048,TAS_PT041,AIR_TEMP_MAX,1452193200,1452196800,15.3,Celsius,max,False,SFC,5.0,1452193200,1452193500
95048,TAS_PT041,AIR_TEMP_MAX,1452204000,1452207600,20.0,Celsius,max,False,SFC,27.0,1452193500,1452207600
95048,TAS_PT041,AIR_TEMP_MAX,1452207600,1452211200,22.3,Celsius,max,False,SFC,33.0,1452206160,1452211200
95048,TAS_PT041,AIR_TEMP_MAX,1452211200,1452214800,23.4,Celsius,max,False,SFC,60.0,1452211200,1452214800
95048,TAS_PT041,AIR_TEMP_MAX,1452214800,1452218400,25.8,Celsius,max,False,SFC,60.0,1452214800,1452218400
95048,TAS_PT041,AIR_TEMP_MAX,1452218400,1452222000,26.7,Celsius,max,False,SFC,60.0,1452218400,1452222000
95048,TAS_PT041,AIR_TEMP_MAX,1452222000,1452225600,26.5,Celsius,max,False,SFC,60.0,1452222000,1452225600
95048,TAS_PT041,AIR_TEMP_MAX,1452225600,1452229200,25.2,Celsius,max,False,SFC,60.0,1452225600,1452229200
95048,TAS_PT041,AIR_TEMP_MAX,1452229200,1452232800,22.6,Celsius,max,False,SFC,60.0,1452229200,1452232800
95048,TAS_PT041,AIR_TEMP_MAX,1452232800,1452236400,23.7,Celsius,max,False,SFC,60.0,1452232800,1452236400
95048,TAS_PT041,AIR_TEMP_MAX,1452236400,1452240000,23.5,Celsius,max,False,SFC,60.0,1452236400,1452240000
95048,TAS_PT041,AIR_TEMP_MAX,1452240000,1452243600,22.7,Celsius,max,False,SFC,60.0,1452240000,1452243600
95048,TAS_PT041,AIR_TEMP_MAX,1452243600,1452247200,20.9,Celsius,max,False,SFC,60.0,1452243600,1452247200
95048,TAS_PT041,AIR_TEMP_MAX,1452247200,1452250800,19.3,Celsius,max,False,SFC,60.0,1452247200,1452250800
95048,TAS_PT041,AIR_TEMP_MAX,1452250800,1452254400,18.3,Celsius,max,False,SFC,60.0,1452250800,1452254400
95048,TAS_PT041,AIR_TEMP_MAX,1452254400,1452258000,16.8,Celsius,max,False,SFC,60.0,1452254400,1452258000
95048,TAS_PT041,AIR_TEMP_MAX,1452258000,1452261600,16.0,Celsius,max,False,SFC,60.0,1452258000,1452261600
96003,TAS_PT117,AIR_TEMP_MAX,1452175200,1452178800,10.1,Celsius,max,False,SFC,60.0,1452175200,1452178800
